"text_code","class_name","teacher_name",category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,text_length,"language","create_time"
"107-2_90210750_02","資料結構與演算法","蔡欣穆",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,"CH","2020-05-12 23:39:13"
"107-2_90221610_01","數位系統與實驗","林忠緯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742,"CH","2020-05-12 23:39:13"
"107-2_90221620","網路管理與系統管理","蔡欣穆",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,"CH","2020-05-12 23:39:13"
"107-2_90225200_01","離散數學","陳健輝",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,913,"CH","2020-05-12 23:39:13"
"107-2_90225600_01","機率","林守德",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699,"CH","2020-05-12 23:39:13"
"107-2_90225600_02","機率","洪一平",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,"CH","2020-05-12 23:39:13"
"107-2_90236700","作業系統","薛智文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"CH","2020-05-12 23:39:13"
"107-2_90236700_01","作業系統","郭大維",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,"CH","2020-05-12 23:39:13"
"107-2_90236700_02","作業系統","薛智文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,"CH","2020-05-12 23:39:13"
"107-2_90237000_05","專題研究","李琳山",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_11","專題研究","吳家麟",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_16","專題研究","陳健輝",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_90237000_23","專題研究","歐陽彥正",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_27","專題研究","傅楸善",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652,"CH","2020-05-12 23:39:13"
"107-2_90237000_29","專題研究","呂育道",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_31","專題研究","李德財",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_35","專題研究","林  風",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_37","專題研究","洪一平",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_43","專題研究","施吉昇",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_46","專題研究","洪士灝",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_52","專題研究","曾宇鳳",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_90237000_57","專題研究","廖世偉",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_67","專題研究","陳偉松",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_68","專題研究","陳縕儂",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,"CH","2020-05-12 23:39:13"
"107-2_90237000_69","專題研究","林忠緯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90237000_71","專題研究","鄭龍磻",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90239120_01","計算機網路實驗","林  風",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407,"CH","2020-05-12 23:39:13"
"107-2_90239120_02","計算機網路實驗","逄愛君",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"CH","2020-05-12 23:39:13"
"107-2_90239900","前瞻資訊科技二","陳縕儂",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_90248040","計算機概論","趙坤茂",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,"CH","2020-05-12 23:39:13"
"107-2_90248080","現代科學與心靈科學","歐陽彥正",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,"CH","2020-05-12 23:39:13"
"107-2_90248140","矩陣論","顏文明",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,"CH","2020-05-12 23:39:13"
"107-2_921D0040_01","專題討論","陳永耀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,"CH","2020-05-12 23:39:13"
"107-2_921D0040_02","專題討論","陳景然",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,"CH","2020-05-12 23:39:13"
"107-2_921D0040_03","專題討論","黃寶儀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921D1910_02","專題研究","張時中",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921D1910_03","專題研究","陳永耀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921D1910_05","專題研究","連豊力",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921D1910_09","專題研究","劉志文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,"CH","2020-05-12 23:39:13"
"107-2_921D1910_10","專題研究","陳耀銘",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921D1910_12","專題研究","陳景然",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921D1910_17","專題研究","郭斯彥",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921D1910_20","專題研究","張耀文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,"CH","2020-05-12 23:39:13"
"107-2_921D1910_26","專題研究","黃鐘揚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921D1910_30","專題研究","李宏毅",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921M0040_01","專題討論","陳永耀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,"CH","2020-05-12 23:39:13"
"107-2_921M0040_02","專題討論","陳景然",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,"CH","2020-05-12 23:39:13"
"107-2_921M0040_03","專題討論","黃寶儀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921M1000","氧化層穩定度專題","胡振國",4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,"CH","2020-05-12 23:39:13"
"107-2_921M1380","適應控制系統","傅立成",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,"CH","2020-05-12 23:39:13"
"107-2_921M1910_04","專題研究","羅仁權",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921M1910_05","專題研究","連豊力",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"CH","2020-05-12 23:39:13"
"107-2_921M1910_09","專題研究","劉志文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134,"CH","2020-05-12 23:39:13"
"107-2_921M1910_14","專題研究","鄭士康",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921M1910_15","專題研究","王勝德",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921M1910_19","專題研究","陳銘憲",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610,"CH","2020-05-12 23:39:13"
"107-2_921M1910_30","專題研究","李宏毅",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610,"CH","2020-05-12 23:39:13"
"107-2_921M3100","基因晶片方法與數據分析","莊曜宇",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,"CH","2020-05-12 23:39:13"
"107-2_921M6100","智慧終端裝置與雲端計算","王勝德",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921M9000","專題演講","陳景然",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921U0640","電力電子學專題","陳耀銘",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921U1190","消息理論","林茂昭",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,"CH","2020-05-12 23:39:13"
"107-2_921U1820","偵測與評估","李枝宏",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381,"CH","2020-05-12 23:39:13"
"107-2_921U1930","高等數位訊號處理","丁建均",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,"CH","2020-05-12 23:39:13"
"107-2_921U1980","電腦輔助分析與最佳化","陳中平",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1081,"CH","2020-05-12 23:39:13"
"107-2_921U2010","網際網路經濟","張時中",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921U2110","演算法","陳和麟",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,"CH","2020-05-12 23:39:13"
"107-2_921U2310","非線性光學","孫啟光",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_921U2510","微感測器","林致廷",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,"CH","2020-05-12 23:39:13"
"107-2_921U2530","資料科學","陳銘憲",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921U2620","機器學習","李宏毅",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367,"CH","2020-05-12 23:39:13"
"107-2_921U2630","微分方程與智慧邏輯","管傑雄",0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,996,"CH","2020-05-12 23:39:13"
"107-2_921U2660","網路攻防實習","林宗男",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1798,"CH","2020-05-12 23:39:13"
"107-2_921U2670","程式語言編譯器技術","王  凡",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921U3100","數位控制系統","連豊力",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734,"CH","2020-05-12 23:39:13"
"107-2_921U4350","先進機器人感測與控制","羅仁權",0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769,"CH","2020-05-12 23:39:13"
"107-2_921U5080","天線專題","周錫增",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097,"CH","2020-05-12 23:39:13"
"107-2_921U5090","電磁理論","林怡成",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"CH","2020-05-12 23:39:13"
"107-2_921U6020","電力系統分析","劉志文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921U7060","類比積體電路","李泰成",0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,"CH","2020-05-12 23:39:13"
"107-2_921U7110","半導體元件物理","張子璿",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,"CH","2020-05-12 23:39:13"
"107-2_921U7120","積體電路工程","吳肇欣",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636,"CH","2020-05-12 23:39:13"
"107-2_921U7150","光電半導體技術","林浩雄",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,"CH","2020-05-12 23:39:13"
"107-2_921U7190","積體光學","黃定洧",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,"CH","2020-05-12 23:39:13"
"107-2_921U7500","核磁共振影像實驗","陳志宏",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605,"CH","2020-05-12 23:39:13"
"107-2_921U7800","生醫分子影像導論","陳志宏",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278,"CH","2020-05-12 23:39:13"
"107-2_921U8200","線性系統","陳政維",0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662,"CH","2020-05-12 23:39:13"
"107-2_921U8600","生醫光譜與光學影像技術","宋孔彬",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1421,"CH","2020-05-12 23:39:13"
"107-2_921U9330","數位訊號處理架構設計","楊家驤",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411,"CH","2020-05-12 23:39:13"
"107-2_921U9330_01","數位訊號處理架構設計","簡韶逸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_921U9590","電力電子與積體電路控制","陳景然",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,"CH","2020-05-12 23:39:13"
"107-2_921U9750","生物物理","郭柏齡",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,"CH","2020-05-12 23:39:13"
"107-2_922D0030","專題討論","張瑞峰",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,238,"CH","2020-05-12 23:39:13"
"107-2_922D0100_27","專題研究","傅楸善",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,"CH","2020-05-12 23:39:13"
"107-2_922D0100_43","專題研究","施吉昇",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922D0100_46","專題研究","洪士灝",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,"CH","2020-05-12 23:39:13"
"107-2_922D0100_47","專題研究","呂學一",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,"CH","2020-05-12 23:39:13"
"107-2_922D0100_54","專題研究","林守德",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922D0100_55","專題研究","李明穗",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922D0100_56","專題研究","徐宏民",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,"CH","2020-05-12 23:39:13"
"107-2_922D0100_57","專題研究","廖世偉",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,"CH","2020-05-12 23:39:13"
"107-2_922D0100_59","專題研究","林軒田",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,"CH","2020-05-12 23:39:13"
"107-2_922D0100_67","專題研究","陳偉松",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922D0100_69","專題研究","林忠緯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922M0020_27","專題研究","傅楸善",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,"CH","2020-05-12 23:39:13"
"107-2_922M0020_31","專題研究","李德財",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,"CH","2020-05-12 23:39:13"
"107-2_922M0020_37","專題研究","洪一平",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922M0020_57","專題研究","廖世偉",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922M0020_59","專題研究","林軒田",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,"CH","2020-05-12 23:39:13"
"107-2_922M0020_64","專題研究","張智星",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"CH","2020-05-12 23:39:13"
"107-2_922M0020_67","專題研究","陳偉松",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922M0020_69","專題研究","林忠緯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922M1360","高等作業系統","施吉昇",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"CH","2020-05-12 23:39:13"
"107-2_922U0100","腦理論","劉長遠",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523,"CH","2020-05-12 23:39:13"
"107-2_922U0240","系統效能評估","周承復",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"CH","2020-05-12 23:39:13"
"107-2_922U0270","財務演算法","呂育道",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950,"CH","2020-05-12 23:39:13"
"107-2_922U0370","生物資訊學","曾宇鳳",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,"CH","2020-05-12 23:39:13"
"107-2_922U0670","自然語言處理","陳信希",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674,"CH","2020-05-12 23:39:13"
"107-2_922U0830","軟體工程設計","李允中",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922U0960","機器學習","林軒田",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_922U1030","資訊理論與編碼技巧","吳家麟",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,"CH","2020-05-12 23:39:13"
"107-2_922U1330","高等計算機網路","逄愛君",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,"CH","2020-05-12 23:39:13"
"107-2_922U1470","高等計算機結構","楊佳玲",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279,"CH","2020-05-12 23:39:13"
"107-2_922U1520","平行程式設計","劉邦鋒",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,"CH","2020-05-12 23:39:13"
"107-2_922U1600","多媒體資訊系統","張瑞峰",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452,"CH","2020-05-12 23:39:13"
