id,"text_code",term_id,frequency,"language","create_time"
393,"107-1_00310190_03",663,5,"CH","2020-05-12 23:39:13"
394,"107-1_00310190_03",760,1,"CH","2020-05-12 23:39:13"
395,"107-1_00310190_03",1371,5,"CH","2020-05-12 23:39:13"
396,"107-1_00310190_03",1377,1,"CH","2020-05-12 23:39:13"
397,"107-1_00310190_04",53,1,"CH","2020-05-12 23:39:13"
398,"107-1_00310190_04",124,1,"CH","2020-05-12 23:39:13"
399,"107-1_00310190_04",269,1,"CH","2020-05-12 23:39:13"
400,"107-1_00310190_04",273,1,"CH","2020-05-12 23:39:13"
401,"107-1_00310190_04",277,1,"CH","2020-05-12 23:39:13"
402,"107-1_00310190_04",501,1,"CH","2020-05-12 23:39:13"
403,"107-1_00310190_04",663,5,"CH","2020-05-12 23:39:13"
404,"107-1_00310190_04",760,1,"CH","2020-05-12 23:39:13"
405,"107-1_00310190_04",1371,5,"CH","2020-05-12 23:39:13"
406,"107-1_00310190_04",1377,1,"CH","2020-05-12 23:39:13"
407,"107-1_00310200_01",53,1,"CH","2020-05-12 23:39:13"
408,"107-1_00310200_01",124,1,"CH","2020-05-12 23:39:13"
409,"107-1_00310200_01",297,1,"CH","2020-05-12 23:39:13"
410,"107-1_00310200_01",581,1,"CH","2020-05-12 23:39:13"
411,"107-1_00310200_01",652,1,"CH","2020-05-12 23:39:13"
412,"107-1_00310200_01",742,1,"CH","2020-05-12 23:39:13"
413,"107-1_00310200_02",53,1,"CH","2020-05-12 23:39:13"
414,"107-1_00310200_02",124,1,"CH","2020-05-12 23:39:13"
415,"107-1_00310200_02",297,1,"CH","2020-05-12 23:39:13"
416,"107-1_00310200_02",581,1,"CH","2020-05-12 23:39:13"
417,"107-1_00310200_02",652,1,"CH","2020-05-12 23:39:13"
418,"107-1_00310200_02",742,1,"CH","2020-05-12 23:39:13"
419,"107-1_00310210_01",581,3,"CH","2020-05-12 23:39:13"
420,"107-1_00310210_01",652,3,"CH","2020-05-12 23:39:13"
421,"107-1_00310210_01",742,3,"CH","2020-05-12 23:39:13"
422,"107-1_00310210_01",832,1,"CH","2020-05-12 23:39:13"
423,"107-1_00310210_02",581,3,"CH","2020-05-12 23:39:13"
424,"107-1_00310210_02",652,3,"CH","2020-05-12 23:39:13"
425,"107-1_00310210_02",742,3,"CH","2020-05-12 23:39:13"
426,"107-1_00310210_02",832,1,"CH","2020-05-12 23:39:13"
427,"107-1_00310220_01",53,1,"CH","2020-05-12 23:39:13"
428,"107-1_00310220_01",124,1,"CH","2020-05-12 23:39:13"
429,"107-1_00310220_02",53,1,"CH","2020-05-12 23:39:13"
430,"107-1_00310220_02",124,1,"CH","2020-05-12 23:39:13"
431,"107-1_00310230_01",574,1,"CH","2020-05-12 23:39:13"
432,"107-1_00310230_01",646,1,"CH","2020-05-12 23:39:13"
433,"107-1_00310230_01",681,1,"CH","2020-05-12 23:39:13"
434,"107-1_00310230_01",902,1,"CH","2020-05-12 23:39:13"
435,"107-1_00310230_01",954,1,"CH","2020-05-12 23:39:13"
436,"107-1_00310230_02",574,1,"CH","2020-05-12 23:39:13"
437,"107-1_00310230_02",646,1,"CH","2020-05-12 23:39:13"
438,"107-1_00310230_02",681,1,"CH","2020-05-12 23:39:13"
439,"107-1_00310230_02",902,1,"CH","2020-05-12 23:39:13"
440,"107-1_00310230_02",954,1,"CH","2020-05-12 23:39:13"
441,"107-1_00420110_01",47,1,"CH","2020-05-12 23:39:13"
442,"107-1_00420110_01",547,2,"CH","2020-05-12 23:39:13"
443,"107-1_00420110_02",47,1,"CH","2020-05-12 23:39:13"
444,"107-1_00420110_03",47,1,"CH","2020-05-12 23:39:13"
445,"107-1_00420110_05",47,1,"CH","2020-05-12 23:39:13"
446,"107-1_00420110_05",547,2,"CH","2020-05-12 23:39:13"
447,"107-1_00420110_05",648,1,"CH","2020-05-12 23:39:13"
448,"107-1_00420310_01",47,1,"CH","2020-05-12 23:39:13"
449,"107-1_00420310_02",547,2,"CH","2020-05-12 23:39:13"
450,"107-1_00430211_01",555,1,"CH","2020-05-12 23:39:13"
451,"107-1_00430211_01",581,1,"CH","2020-05-12 23:39:13"
452,"107-1_00430211_01",652,1,"CH","2020-05-12 23:39:13"
453,"107-1_00430211_01",710,1,"CH","2020-05-12 23:39:13"
454,"107-1_00430211_01",742,1,"CH","2020-05-12 23:39:13"
455,"107-1_00430211_01",790,1,"CH","2020-05-12 23:39:13"
456,"107-1_00430211_02",555,1,"CH","2020-05-12 23:39:13"
457,"107-1_00430211_02",581,1,"CH","2020-05-12 23:39:13"
458,"107-1_00430211_02",652,1,"CH","2020-05-12 23:39:13"
459,"107-1_00430211_02",710,1,"CH","2020-05-12 23:39:13"
460,"107-1_00430211_02",742,1,"CH","2020-05-12 23:39:13"
461,"107-1_00430211_02",790,1,"CH","2020-05-12 23:39:13"
462,"107-1_00430221",256,1,"CH","2020-05-12 23:39:13"
463,"107-1_00430221",555,7,"CH","2020-05-12 23:39:13"
464,"107-1_00430221",581,1,"CH","2020-05-12 23:39:13"
465,"107-1_00430221",652,1,"CH","2020-05-12 23:39:13"
466,"107-1_00430221",710,7,"CH","2020-05-12 23:39:13"
467,"107-1_00430221",742,1,"CH","2020-05-12 23:39:13"
468,"107-1_00430221",790,1,"CH","2020-05-12 23:39:13"
469,"107-1_00430221",978,1,"CH","2020-05-12 23:39:13"
470,"107-1_00430311_01",555,3,"CH","2020-05-12 23:39:13"
471,"107-1_00430311_01",710,3,"CH","2020-05-12 23:39:13"
472,"107-1_00430311_02",555,3,"CH","2020-05-12 23:39:13"
473,"107-1_00430311_02",710,3,"CH","2020-05-12 23:39:13"
474,"107-1_00430311_03",501,1,"CH","2020-05-12 23:39:13"
475,"107-1_00430311_03",555,1,"CH","2020-05-12 23:39:13"
476,"107-1_00430311_03",710,1,"CH","2020-05-12 23:39:13"
477,"107-1_00430311_04",501,1,"CH","2020-05-12 23:39:13"
478,"107-1_00430311_04",555,1,"CH","2020-05-12 23:39:13"
479,"107-1_00430311_04",710,1,"CH","2020-05-12 23:39:13"
480,"107-1_00430311_05",501,1,"CH","2020-05-12 23:39:13"
481,"107-1_00430311_05",555,1,"CH","2020-05-12 23:39:13"
482,"107-1_00430311_05",710,1,"CH","2020-05-12 23:39:13"
483,"107-1_00430311_06",501,1,"CH","2020-05-12 23:39:13"
484,"107-1_00430311_06",555,1,"CH","2020-05-12 23:39:13"
485,"107-1_00430311_06",581,1,"CH","2020-05-12 23:39:13"
486,"107-1_00430311_06",652,1,"CH","2020-05-12 23:39:13"
487,"107-1_00430311_06",710,1,"CH","2020-05-12 23:39:13"
488,"107-1_00430311_06",742,1,"CH","2020-05-12 23:39:13"
489,"107-1_00430311_07",501,1,"CH","2020-05-12 23:39:13"
490,"107-1_00430311_07",555,1,"CH","2020-05-12 23:39:13"
491,"107-1_00430311_07",581,1,"CH","2020-05-12 23:39:13"
492,"107-1_00430311_07",652,1,"CH","2020-05-12 23:39:13"
493,"107-1_00430311_07",710,1,"CH","2020-05-12 23:39:13"
494,"107-1_00430311_07",742,1,"CH","2020-05-12 23:39:13"
495,"107-1_00430311_08",501,1,"CH","2020-05-12 23:39:13"
496,"107-1_00430311_08",555,1,"CH","2020-05-12 23:39:13"
497,"107-1_00430311_08",581,1,"CH","2020-05-12 23:39:13"
498,"107-1_00430311_08",652,1,"CH","2020-05-12 23:39:13"
499,"107-1_00430311_08",710,1,"CH","2020-05-12 23:39:13"
500,"107-1_00430311_08",742,1,"CH","2020-05-12 23:39:13"
501,"107-1_00430321_01",555,3,"CH","2020-05-12 23:39:13"
502,"107-1_00430321_01",710,3,"CH","2020-05-12 23:39:13"
503,"107-1_00430321_02",555,1,"CH","2020-05-12 23:39:13"
504,"107-1_00430321_02",710,1,"CH","2020-05-12 23:39:13"
505,"107-1_00430321_03",547,1,"CH","2020-05-12 23:39:13"
506,"107-1_00430321_03",581,2,"CH","2020-05-12 23:39:13"
507,"107-1_00430321_03",652,2,"CH","2020-05-12 23:39:13"
508,"107-1_00430321_03",742,2,"CH","2020-05-12 23:39:13"
509,"107-1_00430331",555,1,"CH","2020-05-12 23:39:13"
510,"107-1_00430331",710,1,"CH","2020-05-12 23:39:13"
511,"107-1_00430411",29,1,"CH","2020-05-12 23:39:13"
512,"107-1_00430411",499,1,"CH","2020-05-12 23:39:13"
513,"107-1_00430411",555,3,"CH","2020-05-12 23:39:13"
514,"107-1_00430411",581,2,"CH","2020-05-12 23:39:13"
515,"107-1_00430411",652,2,"CH","2020-05-12 23:39:13"
516,"107-1_00430411",681,1,"CH","2020-05-12 23:39:13"
517,"107-1_00430411",710,3,"CH","2020-05-12 23:39:13"
518,"107-1_00430411",742,2,"CH","2020-05-12 23:39:13"
519,"107-1_00430411",790,1,"CH","2020-05-12 23:39:13"
520,"107-1_00430411",902,1,"CH","2020-05-12 23:39:13"
521,"107-1_00430421",555,2,"CH","2020-05-12 23:39:13"
522,"107-1_00430421",581,2,"CH","2020-05-12 23:39:13"
523,"107-1_00430421",652,2,"CH","2020-05-12 23:39:13"
524,"107-1_00430421",710,2,"CH","2020-05-12 23:39:13"
525,"107-1_00430421",742,2,"CH","2020-05-12 23:39:13"
526,"107-1_00430531",81,1,"CH","2020-05-12 23:39:13"
527,"107-1_00430531",477,2,"CH","2020-05-12 23:39:13"
528,"107-1_00430531",507,2,"CH","2020-05-12 23:39:13"
529,"107-1_00430531",547,8,"CH","2020-05-12 23:39:13"
530,"107-1_00430531",583,2,"CH","2020-05-12 23:39:13"
531,"107-1_00430531",659,2,"CH","2020-05-12 23:39:13"
532,"107-1_00430531",987,2,"CH","2020-05-12 23:39:13"
533,"107-1_00430611",501,1,"CH","2020-05-12 23:39:13"
534,"107-1_00430611",555,2,"CH","2020-05-12 23:39:13"
535,"107-1_00430611",710,2,"CH","2020-05-12 23:39:13"
536,"107-1_00430621",555,1,"CH","2020-05-12 23:39:13"
537,"107-1_00430621",710,1,"CH","2020-05-12 23:39:13"
538,"107-1_00504220_05",134,1,"CH","2020-05-12 23:39:13"
539,"107-1_00504220_05",134,1,"CH","2020-05-12 23:39:13"
540,"107-1_00504330_04",21,1,"CH","2020-05-12 23:39:13"
541,"107-1_00504330_04",547,1,"CH","2020-05-12 23:39:13"
542,"107-1_00504330_04",581,1,"CH","2020-05-12 23:39:13"
543,"107-1_00504330_04",648,1,"CH","2020-05-12 23:39:13"
544,"107-1_00504330_04",652,1,"CH","2020-05-12 23:39:13"
545,"107-1_00504330_04",742,1,"CH","2020-05-12 23:39:13"
546,"107-1_00508220_01",47,2,"CH","2020-05-12 23:39:13"
547,"107-1_00508220_01",53,1,"CH","2020-05-12 23:39:13"
548,"107-1_00508220_01",124,1,"CH","2020-05-12 23:39:13"
549,"107-1_00508220_01",277,3,"CH","2020-05-12 23:39:13"
550,"107-1_00508220_01",296,2,"CH","2020-05-12 23:39:13"
551,"107-1_00508220_01",399,2,"CH","2020-05-12 23:39:13"
552,"107-1_00508220_01",407,1,"CH","2020-05-12 23:39:13"
553,"107-1_00508220_01",410,1,"CH","2020-05-12 23:39:13"
554,"107-1_00508220_01",454,1,"CH","2020-05-12 23:39:13"
555,"107-1_00508220_01",547,2,"CH","2020-05-12 23:39:13"
556,"107-1_00508220_01",615,2,"CH","2020-05-12 23:39:13"
557,"107-1_00508220_01",648,1,"CH","2020-05-12 23:39:13"
558,"107-1_00508220_01",704,1,"CH","2020-05-12 23:39:13"
559,"107-1_00508220_01",760,3,"CH","2020-05-12 23:39:13"
560,"107-1_00508220_01",777,2,"CH","2020-05-12 23:39:13"
561,"107-1_00508220_01",790,2,"CH","2020-05-12 23:39:13"
562,"107-1_00508220_01",803,2,"CH","2020-05-12 23:39:13"
563,"107-1_00508220_01",840,2,"CH","2020-05-12 23:39:13"
564,"107-1_00508220_01",932,2,"CH","2020-05-12 23:39:13"
565,"107-1_00508220_01",934,1,"CH","2020-05-12 23:39:13"
566,"107-1_00508220_01",1233,1,"CH","2020-05-12 23:39:13"
567,"107-1_00508220_01",1319,1,"CH","2020-05-12 23:39:13"
568,"107-1_00508220_01",1377,3,"CH","2020-05-12 23:39:13"
569,"107-1_00508330_02",648,1,"CH","2020-05-12 23:39:13"
570,"107-1_00508330_02",759,2,"CH","2020-05-12 23:39:13"
571,"107-1_00508330_02",1329,1,"CH","2020-05-12 23:39:13"
572,"107-1_00511220_05",186,6,"CH","2020-05-12 23:39:13"
573,"107-1_00511220_05",309,1,"CH","2020-05-12 23:39:13"
574,"107-1_00511220_05",648,2,"CH","2020-05-12 23:39:13"
575,"107-1_00511220_05",700,1,"CH","2020-05-12 23:39:13"
576,"107-1_00511220_05",755,6,"CH","2020-05-12 23:39:13"
577,"107-1_00511220_05",840,1,"CH","2020-05-12 23:39:13"
578,"107-1_00511220_05",1278,1,"CH","2020-05-12 23:39:13"
579,"107-1_00511220_07",186,2,"CH","2020-05-12 23:39:13"
580,"107-1_00511220_07",467,2,"CH","2020-05-12 23:39:13"
581,"107-1_00511220_07",547,1,"CH","2020-05-12 23:39:13"
582,"107-1_00511220_07",693,2,"CH","2020-05-12 23:39:13"
583,"107-1_00511220_07",755,2,"CH","2020-05-12 23:39:13"
584,"107-1_00511220_07",915,1,"CH","2020-05-12 23:39:13"
585,"107-1_10100110_01",53,1,"CH","2020-05-12 23:39:13"
586,"107-1_10100110_01",124,1,"CH","2020-05-12 23:39:13"
587,"107-1_10100110_01",296,1,"CH","2020-05-12 23:39:13"
588,"107-1_10100220_01",547,5,"CH","2020-05-12 23:39:13"
589,"107-1_10100220_01",648,2,"CH","2020-05-12 23:39:13"
590,"107-1_10100220_02",547,2,"CH","2020-05-12 23:39:13"
591,"107-1_10100330_01",256,1,"CH","2020-05-12 23:39:13"
592,"107-1_10100330_01",277,1,"CH","2020-05-12 23:39:13"
593,"107-1_10100330_01",296,1,"CH","2020-05-12 23:39:13"
594,"107-1_10100330_01",555,1,"CH","2020-05-12 23:39:13"
595,"107-1_10100330_01",581,1,"CH","2020-05-12 23:39:13"
596,"107-1_10100330_01",648,2,"CH","2020-05-12 23:39:13"
597,"107-1_10100330_01",652,1,"CH","2020-05-12 23:39:13"
598,"107-1_10100330_01",710,1,"CH","2020-05-12 23:39:13"
599,"107-1_10100330_01",742,1,"CH","2020-05-12 23:39:13"
600,"107-1_10100330_01",760,1,"CH","2020-05-12 23:39:13"
601,"107-1_10100330_01",1377,1,"CH","2020-05-12 23:39:13"
602,"107-1_10100330_02",296,1,"CH","2020-05-12 23:39:13"
603,"107-1_10111500",335,1,"CH","2020-05-12 23:39:13"
604,"107-1_10111500",555,2,"CH","2020-05-12 23:39:13"
605,"107-1_10111500",581,1,"CH","2020-05-12 23:39:13"
606,"107-1_10111500",652,1,"CH","2020-05-12 23:39:13"
607,"107-1_10111500",710,2,"CH","2020-05-12 23:39:13"
608,"107-1_10111500",742,1,"CH","2020-05-12 23:39:13"
609,"107-1_10114101_01",555,7,"CH","2020-05-12 23:39:13"
610,"107-1_10114101_01",581,1,"CH","2020-05-12 23:39:13"
611,"107-1_10114101_01",652,1,"CH","2020-05-12 23:39:13"
612,"107-1_10114101_01",654,3,"CH","2020-05-12 23:39:13"
613,"107-1_10114101_01",655,1,"CH","2020-05-12 23:39:13"
614,"107-1_10114101_01",710,7,"CH","2020-05-12 23:39:13"
615,"107-1_10114101_01",742,1,"CH","2020-05-12 23:39:13"
616,"107-1_10114201",555,4,"CH","2020-05-12 23:39:13"
617,"107-1_10114201",710,4,"CH","2020-05-12 23:39:13"
618,"107-1_10114201",729,1,"CH","2020-05-12 23:39:13"
619,"107-1_10115811",501,1,"CH","2020-05-12 23:39:13"
620,"107-1_10115811",555,1,"CH","2020-05-12 23:39:13"
621,"107-1_10115811",710,1,"CH","2020-05-12 23:39:13"
622,"107-1_10115821",555,1,"CH","2020-05-12 23:39:13"
623,"107-1_10115821",710,1,"CH","2020-05-12 23:39:13"
624,"107-1_101163A1",581,1,"CH","2020-05-12 23:39:13"
625,"107-1_101163A1",652,1,"CH","2020-05-12 23:39:13"
626,"107-1_101163A1",742,1,"CH","2020-05-12 23:39:13"
627,"107-1_10118101",343,1,"CH","2020-05-12 23:39:13"
628,"107-1_10118101",501,2,"CH","2020-05-12 23:39:13"
629,"107-1_10118101",555,1,"CH","2020-05-12 23:39:13"
630,"107-1_10118101",581,1,"CH","2020-05-12 23:39:13"
631,"107-1_10118101",652,1,"CH","2020-05-12 23:39:13"
632,"107-1_10118101",710,1,"CH","2020-05-12 23:39:13"
633,"107-1_10118101",729,3,"CH","2020-05-12 23:39:13"
634,"107-1_10118101",732,1,"CH","2020-05-12 23:39:13"
635,"107-1_10118101",742,1,"CH","2020-05-12 23:39:13"
636,"107-1_10119801",134,1,"CH","2020-05-12 23:39:13"
637,"107-1_101211B1_01",555,1,"CH","2020-05-12 23:39:13"
638,"107-1_101211B1_01",654,1,"CH","2020-05-12 23:39:13"
639,"107-1_101211B1_01",710,1,"CH","2020-05-12 23:39:13"
640,"107-1_101211B1_02",555,1,"CH","2020-05-12 23:39:13"
641,"107-1_101211B1_02",654,1,"CH","2020-05-12 23:39:13"
642,"107-1_101211B1_02",710,1,"CH","2020-05-12 23:39:13"
643,"107-1_101212A1_01",581,1,"CH","2020-05-12 23:39:13"
644,"107-1_101212A1_01",652,1,"CH","2020-05-12 23:39:13"
645,"107-1_101212A1_01",742,1,"CH","2020-05-12 23:39:13"
646,"107-1_101212A1_02",581,2,"CH","2020-05-12 23:39:13"
647,"107-1_101212A1_02",652,2,"CH","2020-05-12 23:39:13"
648,"107-1_101212A1_02",742,2,"CH","2020-05-12 23:39:13"
649,"107-1_10121800",501,2,"CH","2020-05-12 23:39:13"
650,"107-1_10121800",574,4,"CH","2020-05-12 23:39:13"
651,"107-1_10121800",581,1,"CH","2020-05-12 23:39:13"
652,"107-1_10121800",615,1,"CH","2020-05-12 23:39:13"
653,"107-1_10121800",646,4,"CH","2020-05-12 23:39:13"
654,"107-1_10121800",652,1,"CH","2020-05-12 23:39:13"
655,"107-1_10121800",654,5,"CH","2020-05-12 23:39:13"
656,"107-1_10121800",742,1,"CH","2020-05-12 23:39:13"
657,"107-1_10121800",756,2,"CH","2020-05-12 23:39:13"
658,"107-1_10121800",777,1,"CH","2020-05-12 23:39:13"
659,"107-1_10121800",954,4,"CH","2020-05-12 23:39:13"
660,"107-1_10121800",991,2,"CH","2020-05-12 23:39:13"
661,"107-1_101222B1",555,1,"CH","2020-05-12 23:39:13"
662,"107-1_101222B1",710,1,"CH","2020-05-12 23:39:13"
663,"107-1_10122801",269,1,"CH","2020-05-12 23:39:13"
664,"107-1_10122801",273,1,"CH","2020-05-12 23:39:13"
665,"107-1_10122801",277,1,"CH","2020-05-12 23:39:13"
666,"107-1_10122801",555,1,"CH","2020-05-12 23:39:13"
667,"107-1_10122801",710,1,"CH","2020-05-12 23:39:13"
668,"107-1_10122801",760,1,"CH","2020-05-12 23:39:13"
669,"107-1_10122801",1377,1,"CH","2020-05-12 23:39:13"
670,"107-1_10124910",53,1,"CH","2020-05-12 23:39:13"
671,"107-1_10124910",124,1,"CH","2020-05-12 23:39:13"
672,"107-1_10124910",501,1,"CH","2020-05-12 23:39:13"
673,"107-1_10124910",555,1,"CH","2020-05-12 23:39:13"
674,"107-1_10124910",710,1,"CH","2020-05-12 23:39:13"
675,"107-1_10125101_01",654,1,"CH","2020-05-12 23:39:13"
676,"107-1_10125211",501,1,"CH","2020-05-12 23:39:13"
677,"107-1_10125211",555,1,"CH","2020-05-12 23:39:13"
678,"107-1_10125211",710,1,"CH","2020-05-12 23:39:13"
679,"107-1_10126001_01",501,1,"CH","2020-05-12 23:39:13"
680,"107-1_10126001_02",654,1,"CH","2020-05-12 23:39:13"
681,"107-1_10126001_02",655,1,"CH","2020-05-12 23:39:13"
682,"107-1_101262A0",555,1,"CH","2020-05-12 23:39:13"
683,"107-1_101262A0",581,2,"CH","2020-05-12 23:39:13"
684,"107-1_101262A0",652,2,"CH","2020-05-12 23:39:13"
685,"107-1_101262A0",710,1,"CH","2020-05-12 23:39:13"
686,"107-1_101262A0",742,2,"CH","2020-05-12 23:39:13"
687,"107-1_101262A0",1268,1,"CH","2020-05-12 23:39:13"
688,"107-1_10126800",555,2,"CH","2020-05-12 23:39:13"
689,"107-1_10126800",654,1,"CH","2020-05-12 23:39:13"
690,"107-1_10126800",710,2,"CH","2020-05-12 23:39:13"
691,"107-1_101271A1_01",399,1,"CH","2020-05-12 23:39:13"
692,"107-1_101271A1_01",501,1,"CH","2020-05-12 23:39:13"
693,"107-1_101271A1_01",803,1,"CH","2020-05-12 23:39:13"
694,"107-1_101271A1_01",932,1,"CH","2020-05-12 23:39:13"
695,"107-1_101271A1_02",5,1,"CH","2020-05-12 23:39:13"
696,"107-1_101271A1_02",269,1,"CH","2020-05-12 23:39:13"
697,"107-1_101271A1_02",328,1,"CH","2020-05-12 23:39:13"
698,"107-1_101271A1_02",501,1,"CH","2020-05-12 23:39:13"
699,"107-1_101271A1_02",555,1,"CH","2020-05-12 23:39:13"
700,"107-1_101271A1_02",654,2,"CH","2020-05-12 23:39:13"
701,"107-1_101271A1_02",710,1,"CH","2020-05-12 23:39:13"
702,"107-1_101271A1_02",717,1,"CH","2020-05-12 23:39:13"
703,"107-1_10128310_01",265,1,"CH","2020-05-12 23:39:13"
704,"107-1_10128310_01",501,2,"CH","2020-05-12 23:39:13"
705,"107-1_10128310_01",589,1,"CH","2020-05-12 23:39:13"
706,"107-1_10128310_01",682,1,"CH","2020-05-12 23:39:13"
707,"107-1_10128310_02",501,1,"CH","2020-05-12 23:39:13"
708,"107-1_10128310_02",1268,1,"CH","2020-05-12 23:39:13"
709,"107-1_101311A1_01",654,7,"CH","2020-05-12 23:39:13"
710,"107-1_101311A1_02",654,7,"CH","2020-05-12 23:39:13"
711,"107-1_101322A1",555,2,"CH","2020-05-12 23:39:13"
712,"107-1_101322A1",710,2,"CH","2020-05-12 23:39:13"
713,"107-1_101323A1",581,1,"CH","2020-05-12 23:39:13"
714,"107-1_101323A1",652,1,"CH","2020-05-12 23:39:13"
715,"107-1_101323A1",742,1,"CH","2020-05-12 23:39:13"
716,"107-1_101331A1",555,1,"CH","2020-05-12 23:39:13"
717,"107-1_101331A1",710,1,"CH","2020-05-12 23:39:13"
718,"107-1_101332A1",277,1,"CH","2020-05-12 23:39:13"
719,"107-1_101332A1",481,1,"CH","2020-05-12 23:39:13"
720,"107-1_101332A1",555,1,"CH","2020-05-12 23:39:13"
721,"107-1_101332A1",581,1,"CH","2020-05-12 23:39:13"
722,"107-1_101332A1",615,1,"CH","2020-05-12 23:39:13"
723,"107-1_101332A1",649,3,"CH","2020-05-12 23:39:13"
724,"107-1_101332A1",652,1,"CH","2020-05-12 23:39:13"
725,"107-1_101332A1",654,1,"CH","2020-05-12 23:39:13"
726,"107-1_101332A1",710,1,"CH","2020-05-12 23:39:13"
727,"107-1_101332A1",742,1,"CH","2020-05-12 23:39:13"
728,"107-1_101332A1",760,1,"CH","2020-05-12 23:39:13"
729,"107-1_101332A1",777,1,"CH","2020-05-12 23:39:13"
730,"107-1_101332A1",1377,1,"CH","2020-05-12 23:39:13"
731,"107-1_101334A1",555,1,"CH","2020-05-12 23:39:13"
732,"107-1_101334A1",710,1,"CH","2020-05-12 23:39:13"
733,"107-1_10134001",501,1,"CH","2020-05-12 23:39:13"
734,"107-1_10134001",555,1,"CH","2020-05-12 23:39:13"
735,"107-1_10134001",710,1,"CH","2020-05-12 23:39:13"
736,"107-1_10136201",555,1,"CH","2020-05-12 23:39:13"
737,"107-1_10136201",581,1,"CH","2020-05-12 23:39:13"
738,"107-1_10136201",652,1,"CH","2020-05-12 23:39:13"
739,"107-1_10136201",710,1,"CH","2020-05-12 23:39:13"
740,"107-1_10136201",742,1,"CH","2020-05-12 23:39:13"
741,"107-1_101372A1",207,1,"CH","2020-05-12 23:39:13"
742,"107-1_101372A1",555,2,"CH","2020-05-12 23:39:13"
743,"107-1_101372A1",710,2,"CH","2020-05-12 23:39:13"
744,"107-1_101373B1",269,1,"CH","2020-05-12 23:39:13"
745,"107-1_101373B1",555,1,"CH","2020-05-12 23:39:13"
746,"107-1_101373B1",710,1,"CH","2020-05-12 23:39:13"
747,"107-1_10141101_01",654,1,"CH","2020-05-12 23:39:13"
748,"107-1_10141101_02",654,1,"CH","2020-05-12 23:39:13"
749,"107-1_10141201_01",555,2,"CH","2020-05-12 23:39:13"
750,"107-1_10141201_01",710,2,"CH","2020-05-12 23:39:13"
751,"107-1_10142200",501,1,"CH","2020-05-12 23:39:13"
752,"107-1_10142200",790,2,"CH","2020-05-12 23:39:13"
753,"107-1_10142401",134,1,"CH","2020-05-12 23:39:13"
754,"107-1_10142800",399,1,"CH","2020-05-12 23:39:13"
755,"107-1_10142800",499,1,"CH","2020-05-12 23:39:13"
756,"107-1_10142800",501,1,"CH","2020-05-12 23:39:13"
757,"107-1_10142800",803,1,"CH","2020-05-12 23:39:13"
758,"107-1_10142800",932,1,"CH","2020-05-12 23:39:13"
759,"107-1_10142900",555,1,"CH","2020-05-12 23:39:13"
760,"107-1_10142900",710,1,"CH","2020-05-12 23:39:13"
761,"107-1_10143400",343,1,"CH","2020-05-12 23:39:13"
762,"107-1_10143400",501,1,"CH","2020-05-12 23:39:13"
763,"107-1_10143400",555,1,"CH","2020-05-12 23:39:13"
764,"107-1_10143400",710,1,"CH","2020-05-12 23:39:13"
765,"107-1_10143400",729,1,"CH","2020-05-12 23:39:13"
766,"107-1_10143400",732,1,"CH","2020-05-12 23:39:13"
767,"107-1_10143410",343,1,"CH","2020-05-12 23:39:13"
768,"107-1_10143410",501,1,"CH","2020-05-12 23:39:13"
769,"107-1_10143410",555,1,"CH","2020-05-12 23:39:13"
770,"107-1_10143410",710,1,"CH","2020-05-12 23:39:13"
771,"107-1_10143410",729,1,"CH","2020-05-12 23:39:13"
772,"107-1_10143410",732,1,"CH","2020-05-12 23:39:13"
773,"107-1_10151200",555,1,"CH","2020-05-12 23:39:13"
774,"107-1_10151200",581,1,"CH","2020-05-12 23:39:13"
775,"107-1_10151200",652,1,"CH","2020-05-12 23:39:13"
776,"107-1_10151200",710,1,"CH","2020-05-12 23:39:13"
777,"107-1_10151200",742,1,"CH","2020-05-12 23:39:13"
778,"107-1_10151410",555,3,"CH","2020-05-12 23:39:13"
779,"107-1_10151410",710,3,"CH","2020-05-12 23:39:13"
780,"107-1_10151500",555,4,"CH","2020-05-12 23:39:13"
781,"107-1_10151500",654,2,"CH","2020-05-12 23:39:13"
782,"107-1_10151500",710,4,"CH","2020-05-12 23:39:13"
783,"107-1_10151510",385,1,"CH","2020-05-12 23:39:13"
784,"107-1_10151510",555,2,"CH","2020-05-12 23:39:13"
785,"107-1_10151510",654,2,"CH","2020-05-12 23:39:13"
786,"107-1_10151510",710,2,"CH","2020-05-12 23:39:13"
787,"107-1_10151520",555,2,"CH","2020-05-12 23:39:13"
788,"107-1_10151520",654,2,"CH","2020-05-12 23:39:13"
789,"107-1_10151520",710,2,"CH","2020-05-12 23:39:13"
790,"107-1_10152400",501,1,"CH","2020-05-12 23:39:13"
791,"107-1_10152700",678,1,"CH","2020-05-12 23:39:13"
792,"107-1_10152700",1268,1,"CH","2020-05-12 23:39:13"
793,"107-1_10154500",501,2,"CH","2020-05-12 23:39:13"
794,"107-1_10155110",501,1,"CH","2020-05-12 23:39:13"
795,"107-1_10155110",649,1,"CH","2020-05-12 23:39:13"
796,"107-1_10155801",555,1,"CH","2020-05-12 23:39:13"
797,"107-1_10155801",654,2,"CH","2020-05-12 23:39:13"
798,"107-1_10155801",710,1,"CH","2020-05-12 23:39:13"
799,"107-1_10181010_01",581,1,"CH","2020-05-12 23:39:13"
